# Title: August 2025 Contiguous U.S. County Palmer Drought Severity Index (PDSI)
# Note: Period of Record: 131 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
TX-507,Zavala County,Texas,-3.58,17,-3.17,-0.41
UT-001,Beaver County,Utah,-5.41,4,-5.83,0.42
UT-003,Box Elder County,Utah,-4.17,19,-4.25,0.08
UT-005,Cache County,Utah,-3.12,21,-3.18,0.06
UT-007,Carbon County,Utah,-4.69,7,-4.84,0.15
UT-009,Daggett County,Utah,-4.85,7,-4.75,-0.1
UT-011,Davis County,Utah,-3.73,9,-3.77,0.04
UT-013,Duchesne County,Utah,-5.27,4,-5.51,0.24
UT-015,Emery County,Utah,-4.83,2,-5.11,0.28
UT-017,Garfield County,Utah,-6.28,2,-6.43,0.15
UT-019,Grand County,Utah,-5.86,1,-6.51,0.65
UT-021,Iron County,Utah,-5.91,3,-6.27,0.36
UT-023,Juab County,Utah,-4.16,8,-4.8,0.64
UT-025,Kane County,Utah,-6.11,2,-6.44,0.33
UT-027,Millard County,Utah,-4.59,3,-4.91,0.32
UT-029,Morgan County,Utah,-3.32,13,-3.41,0.09
UT-031,Piute County,Utah,-5.35,3,-5.52,0.17
UT-033,Rich County,Utah,-3.95,10,-4.39,0.44
UT-035,Salt Lake County,Utah,-4.05,5,-4.24,0.19
UT-037,San Juan County,Utah,-5.95,1,-6.27,0.32
UT-039,Sanpete County,Utah,-3.03,12,-3.34,0.31
UT-041,Sevier County,Utah,-4.01,8,-4.29,0.28
UT-043,Summit County,Utah,-3.94,4,-4.29,0.35
UT-045,Tooele County,Utah,-4.88,3,-5.16,0.28
UT-047,Uintah County,Utah,-5.78,4,-6.16,0.38
UT-049,Utah County,Utah,-3.48,11,-3.8,0.32
UT-051,Wasatch County,Utah,-3.57,6,-3.75,0.18
UT-053,Washington County,Utah,-5.69,2,-6.15,0.46
UT-055,Wayne County,Utah,-5.51,1,-5.73,0.22
UT-057,Weber County,Utah,-3.35,12,-3.41,0.06
VT-001,Addison County,Vermont,-1.98,23,-1.77,-0.21
VT-003,Bennington County,Vermont,-1.6,33,-1.27,-0.33
VT-005,Caledonia County,Vermont,-2.97,4,-2.72,-0.25
VT-007,Chittenden County,Vermont,-2.04,23,-1.96,-0.08
VT-009,Essex County,Vermont,-2.77,6,-2.51,-0.26
VT-011,Franklin County,Vermont,-1.73,28,-1.57,-0.16
VT-013,Grand Isle County,Vermont,-1.85,29,-1.54,-0.31
VT-015,Lamoille County,Vermont,-1.82,27,-1.72,-0.1
VT-017,Orange County,Vermont,-1.91,22,-1.69,-0.22
VT-019,Orleans County,Vermont,-2.32,18,-2.11,-0.21
VT-021,Rutland County,Vermont,-1.94,22,-1.63,-0.31
VT-023,Washington County,Vermont,-2.25,14,-2.1,-0.15
VT-025,Windham County,Vermont,-1.65,29,-1.38,-0.27
VT-027,Windsor County,Vermont,-1.64,31,-1.4,-0.24
VA-001,Accomack County,Virginia,-1.04,55,-0.85,-0.19
VA-003,Albemarle County,Virginia,1.19,98,1.25,-0.06
VA-005,Alleghany County,Virginia,1.47,94,1.46,0.01
VA-007,Amelia County,Virginia,1.49,101,1.6,-0.11
VA-009,Amherst County,Virginia,0,75,0.17,-0.17
VA-011,Appomattox County,Virginia,0.77,86,0.85,-0.08
VA-013,Arlington County,Virginia,-2.15,24,-2.04,-0.11
VA-015,Augusta County,Virginia,2.36,113,2.33,0.03
VA-017,Bath County,Virginia,1.06,88,1.06,0
VA-019,Bedford County,Virginia,-0.59,59,-0.47,-0.12
VA-021,Bland County,Virginia,-0.78,43,-1.3,0.52
VA-023,Botetourt County,Virginia,0.84,83,0.97,-0.13
VA-025,Brunswick County,Virginia,1.52,100,1.56,-0.04
VA-027,Buchanan County,Virginia,1.73,99,1.8,-0.07
VA-029,Buckingham County,Virginia,1.53,100,1.6,-0.07
VA-031,Campbell County,Virginia,0,75,0.16,-0.16
VA-033,Caroline County,Virginia,-1.62,40,-1.54,-0.08
VA-035,Carroll County,Virginia,0.83,82,0.77,0.06
VA-036,Charles City County,Virginia,2.35,108,2.46,-0.11
VA-037,Charlotte County,Virginia,0.8,83,0.93,-0.13
VA-041,Chesterfield County,Virginia,2.05,104,2.14,-0.09
VA-043,Clarke County,Virginia,1.41,100,1.61,-0.2
VA-045,Craig County,Virginia,0.58,71,0.45,0.13
VA-047,Culpeper County,Virginia,1.9,103,1.78,0.12
VA-049,Cumberland County,Virginia,1.91,105,2,-0.09
VA-051,Dickenson County,Virginia,1.4,93,1.45,-0.05
VA-053,Dinwiddie County,Virginia,1.89,104,2,-0.11
VA-057,Essex County,Virginia,1.27,93,1.36,-0.09
VA-059,Fairfax County,Virginia,-2.75,13,-2.64,-0.11
VA-061,Fauquier County,Virginia,-1.67,32,-1.67,-0
VA-063,Floyd County,Virginia,0.72,85,0.83,-0.11
VA-065,Fluvanna County,Virginia,0.9,84,0.94,-0.04
VA-067,Franklin County,Virginia,1.2,93,1.24,-0.04
VA-069,Frederick County,Virginia,1.76,109,2.04,-0.28
VA-071,Giles County,Virginia,-0.44,58,-0.68,0.24
VA-073,Gloucester County,Virginia,1.17,86,1.19,-0.02
VA-075,Goochland County,Virginia,1.38,93,1.36,0.02
VA-077,Grayson County,Virginia,-1.11,37,-1.17,0.06
VA-079,Greene County,Virginia,1.98,106,1.93,0.05
VA-081,Greensville County,Virginia,1.65,96,1.69,-0.04
VA-083,Halifax County,Virginia,0.8,81,0.91,-0.11
VA-085,Hanover County,Virginia,1.09,89,1.25,-0.16
VA-087,Henrico County,Virginia,1.84,103,2.02,-0.18
VA-089,Henry County,Virginia,1.1,90,1.14,-0.04
VA-091,Highland County,Virginia,0.97,85,0.9,0.07
VA-093,Isle of Wight County,Virginia,1.79,94,1.48,0.31
VA-095,James City County,Virginia,1.66,93,1.66,0
VA-097,King and Queen County,Virginia,1.51,100,1.7,-0.19
VA-099,King George County,Virginia,-2.83,13,-2.79,-0.04
VA-101,King William County,Virginia,1.36,97,1.57,-0.21
VA-103,Lancaster County,Virginia,1.42,96,1.61,-0.19
VA-105,Lee County,Virginia,0.9,74,0.75,0.15
VA-107,Loudoun County,Virginia,-2.59,14,-2.47,-0.12
VA-109,Louisa County,Virginia,0.66,81,0.58,0.08
VA-111,Lunenburg County,Virginia,1.61,104,1.78,-0.17
VA-113,Madison County,Virginia,2.41,113,2.37,0.04
VA-115,Mathews County,Virginia,0.73,77,0.78,-0.05
VA-117,Mecklenburg County,Virginia,0.71,85,0.74,-0.03
VA-119,Middlesex County,Virginia,1.52,97,1.64,-0.12
VA-121,Montgomery County,Virginia,-0.92,45,-0.93,0.01
VA-125,Nelson County,Virginia,1.12,100,1.21,-0.09
VA-127,New Kent County,Virginia,1.9,102,2.07,-0.17
VA-131,Northampton County,Virginia,-1.3,40,-1.29,-0.01
VA-133,Northumberland County,Virginia,-1.12,53,-1.01,-0.11
VA-135,Nottoway County,Virginia,1.57,105,1.75,-0.18
VA-137,Orange County,Virginia,1.54,98,1.38,0.16
VA-139,Page County,Virginia,2.39,118,2.46,-0.07
VA-141,Patrick County,Virginia,-0.62,56,-0.49,-0.13
VA-143,Pittsylvania County,Virginia,-0.4,60,-0.42,0.02
VA-145,Powhatan County,Virginia,1.68,101,1.74,-0.06
VA-147,Prince Edward County,Virginia,1.91,111,2.08,-0.17
VA-149,Prince George County,Virginia,2.72,116,2.79,-0.07
VA-153,Prince William County,Virginia,-3.6,8,-3.6,0
VA-155,Pulaski County,Virginia,-0.4,55,-0.73,0.33
VA-157,Rappahannock County,Virginia,2.2,111,2.22,-0.02
VA-159,Richmond County,Virginia,1.43,94,1.52,-0.09
VA-161,Roanoke County,Virginia,0.86,87,0.95,-0.09
VA-163,Rockbridge County,Virginia,1,82,1.02,-0.02
VA-165,Rockingham County,Virginia,1.59,95,1.53,0.06
VA-167,Russell County,Virginia,2.46,115,2.37,0.09
VA-169,Scott County,Virginia,0,59,-0.25,0.25
VA-171,Shenandoah County,Virginia,2.38,114,2.55,-0.17
VA-173,Smyth County,Virginia,1.26,88,1.14,0.12
VA-175,Southampton County,Virginia,1.6,96,1.61,-0.01
VA-177,Spotsylvania County,Virginia,-2.14,22,-2.28,0.14
VA-179,Stafford County,Virginia,-2.99,11,-3.11,0.12
VA-181,Surry County,Virginia,2.89,113,2.8,0.09
VA-183,Sussex County,Virginia,2.53,115,2.63,-0.1
VA-185,Tazewell County,Virginia,2.07,104,1.83,0.24
VA-187,Warren County,Virginia,2.54,118,2.82,-0.28
VA-191,Washington County,Virginia,1.57,95,1.42,0.15
VA-193,Westmoreland County,Virginia,-1.56,38,-1.48,-0.08
VA-195,Wise County,Virginia,1.61,96,1.55,0.06
VA-197,Wythe County,Virginia,-1.07,37,-1.45,0.38
VA-199,York County,Virginia,0.91,79,0.82,0.09
VA-510,Alexandria City,Virginia,-2.23,23,-2.13,-0.1
VA-520,Bristol City,Virginia,1.15,83,0.77,0.38
VA-530,Buena Vista City,Virginia,0,76,0.16,-0.16
VA-540,Charlottesville City,Virginia,0.83,88,0.83,-0
VA-550,Chesapeake City,Virginia,-1.19,39,-1.42,0.23
VA-570,Colonial Heights City,Virginia,2.52,114,2.64,-0.12
VA-580,Covington City,Virginia,1.17,85,1.14,0.03
VA-590,Danville City,Virginia,0.83,76,0.82,0.01
VA-595,Emporia City,Virginia,1.64,97,1.72,-0.08
VA-600,Fairfax City,Virginia,-2.56,13,-2.44,-0.12
VA-610,Falls Church City,Virginia,-2.24,22,-2.16,-0.09
VA-620,Franklin City,Virginia,1.38,92,1.37,0.01
VA-630,Fredericksburg City,Virginia,-2.37,19,-2.57,0.2
VA-640,Galax City,Virginia,0,62,-0.14,0.14
VA-650,Hampton City,Virginia,0.59,71,0.34,0.25
VA-660,Harrisonburg City,Virginia,1.44,90,1.28,0.16
VA-670,Hopewell City,Virginia,3,121,3.1,-0.1
VA-680,Lynchburg City,Virginia,-0.42,67,-0.26,-0.16
VA-683,Manassas City,Virginia,-3.58,7,-3.48,-0.1
VA-685,Manassas Park City,Virginia,-3.48,8,-3.35,-0.13
VA-690,Martinsville City,Virginia,1.28,96,1.32,-0.04
VA-700,Newport News City,Virginia,0.93,74,0.66,0.27
VA-710,Norfolk City,Virginia,-1.52,31,-1.72,0.2
VA-720,Norton City,Virginia,1.66,94,1.55,0.11
VA-730,Petersburg City,Virginia,2.53,115,2.7,-0.17
VA-735,Poquoson City,Virginia,0,64,-0.2,0.2
VA-740,Portsmouth City,Virginia,-0.93,41,-1.16,0.23
VA-750,Radford City,Virginia,-0.89,50,-1.05,0.16
VA-760,Richmond City,Virginia,1.78,104,1.94,-0.16
VA-770,Roanoke City,Virginia,0.92,90,1.1,-0.18
VA-775,Salem City,Virginia,0.96,89,1.07,-0.11
VA-790,Staunton City,Virginia,2.9,118,2.77,0.13
VA-800,Suffolk City,Virginia,0.96,78,0.8,0.16
VA-810,Virginia Beach City,Virginia,-1.9,24,-2.1,0.2
VA-820,Waynesboro City,Virginia,2.26,112,2.2,0.06
VA-830,Williamsburg City,Virginia,1.27,86,1.22,0.05
VA-840,Winchester City,Virginia,1.52,105,1.86,-0.34
WA-001,Adams County,Washington,-1.44,43,-1.41,-0.03
WA-003,Asotin County,Washington,-6.55,1,-6.57,0.02
WA-005,Benton County,Washington,2.39,110,2.31,0.08
WA-007,Chelan County,Washington,-4.28,3,-4.2,-0.08
WA-009,Clallam County,Washington,-2.39,20,-2.1,-0.29
WA-011,Clark County,Washington,-2.85,12,-2.72,-0.13
WA-013,Columbia County,Washington,-4.47,3,-4.58,0.11
WA-015,Cowlitz County,Washington,-2.61,13,-2.32,-0.29
WA-017,Douglas County,Washington,-2.17,33,-2.14,-0.03
WA-019,Ferry County,Washington,-3.1,17,-3.1,0
WA-021,Franklin County,Washington,2.25,106,2.19,0.06
WA-023,Garfield County,Washington,-4.7,3,-4.87,0.17
WA-025,Grant County,Washington,-1.03,56,-1.05,0.02
WA-027,Grays Harbor County,Washington,-2.31,17,-1.98,-0.33
WA-029,Island County,Washington,-3.52,10,-3.41,-0.11
WA-031,Jefferson County,Washington,-2.6,13,-2.31,-0.29
WA-033,King County,Washington,-3.45,5,-3.06,-0.39
WA-035,Kitsap County,Washington,-3.3,4,-3.05,-0.25
WA-037,Kittitas County,Washington,-4.57,1,-4.35,-0.22
WA-039,Klickitat County,Washington,-3.06,11,-3.08,0.02
WA-041,Lewis County,Washington,-3.56,4,-3.26,-0.3
WA-043,Lincoln County,Washington,-1.85,43,-1.69,-0.16
WA-045,Mason County,Washington,-2.51,14,-2.26,-0.25
WA-047,Okanogan County,Washington,-3.81,7,-3.88,0.07
WA-049,Pacific County,Washington,-3.09,8,-2.8,-0.29
WA-051,Pend Oreille County,Washington,-3.4,12,-3.2,-0.21
WA-053,Pierce County,Washington,-3.61,3,-3.2,-0.41
WA-055,San Juan County,Washington,-1.87,35,-1.62,-0.25
WA-057,Skagit County,Washington,-2.45,18,-2.24,-0.21
WA-059,Skamania County,Washington,-2.95,9,-2.62,-0.33
WA-061,Snohomish County,Washington,-2.95,10,-2.6,-0.35
WA-063,Spokane County,Washington,-3.91,11,-3.73,-0.18
WA-065,Stevens County,Washington,-3.3,11,-3.27,-0.03
WA-067,Thurston County,Washington,-3.25,6,-3.04,-0.21
WA-069,Wahkiakum County,Washington,-3.98,5,-3.74,-0.24
WA-071,Walla Walla County,Washington,-2.43,25,-2.84,0.41
WA-073,Whatcom County,Washington,-1.93,29,-1.77,-0.16
WA-075,Whitman County,Washington,-3.45,16,-3.39,-0.06
WA-077,Yakima County,Washington,-3.92,4,-3.98,0.06
WV-001,Barbour County,West Virginia,-1.81,29,-1.69,-0.12
WV-003,Berkeley County,West Virginia,-1.3,33,-1.24,-0.06
WV-005,Boone County,West Virginia,0.72,72,0.31,0.41
WV-007,Braxton County,West Virginia,-2.15,18,-2.36,0.21
WV-009,Brooke County,West Virginia,-4.25,1,-4.43,0.18
WV-011,Cabell County,West Virginia,-0.96,45,-1.02,0.06
WV-013,Calhoun County,West Virginia,-2.92,13,-2.82,-0.1
WV-015,Clay County,West Virginia,-0.99,44,-1.14,0.15
WV-017,Doddridge County,West Virginia,-1.96,21,-1.9,-0.06
WV-019,Fayette County,West Virginia,0.74,74,0.5,0.24
WV-021,Gilmer County,West Virginia,-3.26,8,-3.29,0.03
WV-023,Grant County,West Virginia,0.9,81,0.99,-0.09
WV-025,Greenbrier County,West Virginia,0.98,79,0.69,0.29
WV-027,Hampshire County,West Virginia,-1.31,39,-1.14,-0.17
WV-029,Hancock County,West Virginia,-3.11,3,-3.32,0.21
WV-031,Hardy County,West Virginia,1.57,99,1.72,-0.15
WV-033,Harrison County,West Virginia,-1.54,27,-1.51,-0.03
WV-035,Jackson County,West Virginia,-1.62,28,-1.68,0.06
WV-037,Jefferson County,West Virginia,-1.21,37,-1.16,-0.05
WV-039,Kanawha County,West Virginia,1.28,87,1.01,0.27
WV-041,Lewis County,West Virginia,-2.22,19,-2.17,-0.05
WV-043,Lincoln County,West Virginia,0.74,73,0.52,0.23
WV-045,Logan County,West Virginia,-1.02,42,-1.11,0.09
WV-047,McDowell County,West Virginia,0,69,-0.08,0.08
WV-049,Marion County,West Virginia,1.17,87,1.35,-0.18
WV-051,Marshall County,West Virginia,-3.17,4,-3.29,0.12
WV-053,Mason County,West Virginia,-1.15,43,-1.11,-0.04
WV-055,Mercer County,West Virginia,-0.84,48,-1.23,0.39
WV-057,Mineral County,West Virginia,-1.18,41,-1.12,-0.06
WV-059,Mingo County,West Virginia,-1.01,45,-0.91,-0.1
WV-061,Monongalia County,West Virginia,1.66,99,1.79,-0.13
WV-063,Monroe County,West Virginia,-0.47,54,-0.78,0.31
WV-065,Morgan County,West Virginia,-1.96,25,-1.96,0
WV-067,Nicholas County,West Virginia,-1.19,37,-1.41,0.22
WV-069,Ohio County,West Virginia,-4.26,1,-4.4,0.14
WV-071,Pendleton County,West Virginia,0.87,83,0.99,-0.12
WV-073,Pleasants County,West Virginia,0.63,79,0.6,0.03
WV-075,Pocahontas County,West Virginia,-0.9,45,-1.06,0.16
WV-077,Preston County,West Virginia,1.22,94,1.36,-0.14
WV-079,Putnam County,West Virginia,-0.93,47,-1.07,0.14
WV-081,Raleigh County,West Virginia,-1.13,38,-1.34,0.21
WV-083,Randolph County,West Virginia,-1.94,24,-1.92,-0.02
WV-085,Ritchie County,West Virginia,-2.11,20,-2.1,-0.01
WV-087,Roane County,West Virginia,-1.93,26,-1.91,-0.02
WV-089,Summers County,West Virginia,0.74,68,0.31,0.43
WV-091,Taylor County,West Virginia,1.05,86,1.15,-0.1
WV-093,Tucker County,West Virginia,-1.27,43,-1.13,-0.14
WV-095,Tyler County,West Virginia,-1.39,36,-1.36,-0.03
WV-097,Upshur County,West Virginia,-2.18,18,-2.19,0.01
WV-099,Wayne County,West Virginia,-0.91,54,-0.79,-0.12
WV-101,Webster County,West Virginia,-1.89,21,-2.03,0.14
WV-103,Wetzel County,West Virginia,-1.58,34,-1.52,-0.06
WV-105,Wirt County,West Virginia,-1.67,32,-1.59,-0.08
WV-107,Wood County,West Virginia,0.98,86,0.92,0.06
WV-109,Wyoming County,West Virginia,-2.47,14,-2.69,0.22
WI-001,Adams County,Wisconsin,2.6,104,2.3,0.3
WI-003,Ashland County,Wisconsin,-1.76,35,-1.53,-0.23
WI-005,Barron County,Wisconsin,-1.09,45,-1,-0.09
WI-007,Bayfield County,Wisconsin,-2.11,29,-1.81,-0.3
WI-009,Brown County,Wisconsin,1.86,88,1.34,0.52
WI-011,Buffalo County,Wisconsin,2.63,100,2.22,0.41
WI-013,Burnett County,Wisconsin,0.61,80,0.89,-0.28
WI-015,Calumet County,Wisconsin,2.48,103,2.19,0.29
WI-017,Chippewa County,Wisconsin,0,66,-0.03,0.03
WI-019,Clark County,Wisconsin,1.66,91,1.53,0.13
WI-021,Columbia County,Wisconsin,2.61,107,2.47,0.14
WI-023,Crawford County,Wisconsin,2.16,98,1.91,0.25
WI-025,Dane County,Wisconsin,2.73,110,2.52,0.21
WI-027,Dodge County,Wisconsin,3.12,109,2.84,0.28
WI-029,Door County,Wisconsin,1.89,99,1.41,0.48
WI-031,Douglas County,Wisconsin,-2.94,16,-2.59,-0.35
WI-033,Dunn County,Wisconsin,1.71,88,1.43,0.28
WI-035,Eau Claire County,Wisconsin,1.55,84,1.35,0.2
WI-037,Florence County,Wisconsin,-1.11,48,-1.17,0.06
WI-039,Fond du Lac County,Wisconsin,2.38,104,2.21,0.17
WI-041,Forest County,Wisconsin,0.84,77,0.81,0.03
WI-043,Grant County,Wisconsin,3.2,116,3.15,0.05
WI-045,Green County,Wisconsin,1.81,97,1.64,0.17
WI-047,Green Lake County,Wisconsin,2.34,104,2.02,0.32
WI-049,Iowa County,Wisconsin,3.48,120,3.31,0.17
WI-051,Iron County,Wisconsin,-1.2,46,-0.93,-0.27
WI-053,Jackson County,Wisconsin,2.12,99,2.16,-0.04
WI-055,Jefferson County,Wisconsin,1.68,85,1.41,0.27
WI-057,Juneau County,Wisconsin,2.34,104,2.09,0.25
WI-059,Kenosha County,Wisconsin,0,73,0.12,-0.12
WI-061,Kewaunee County,Wisconsin,1.68,89,1.11,0.57
WI-063,La Crosse County,Wisconsin,2.77,104,2.55,0.22
WI-065,Lafayette County,Wisconsin,2.17,106,2.16,0.01
WI-067,Langlade County,Wisconsin,1.46,93,1.42,0.04
WI-069,Lincoln County,Wisconsin,1.34,89,1.24,0.1
WI-071,Manitowoc County,Wisconsin,1.86,88,1.33,0.53
WI-073,Marathon County,Wisconsin,2.15,103,1.96,0.19
WI-075,Marinette County,Wisconsin,1.25,86,1.19,0.06
WI-077,Marquette County,Wisconsin,2.45,100,2.03,0.42
WI-078,Menominee County,Wisconsin,1.33,85,1.23,0.1
WI-079,Milwaukee County,Wisconsin,3.38,118,3.17,0.21
WI-081,Monroe County,Wisconsin,1.14,76,0.91,0.23
WI-083,Oconto County,Wisconsin,1.6,87,1.31,0.29
WI-085,Oneida County,Wisconsin,0.68,78,0.64,0.04
WI-087,Outagamie County,Wisconsin,2.64,105,2.25,0.39
WI-089,Ozaukee County,Wisconsin,3.89,125,3.56,0.33
WI-091,Pepin County,Wisconsin,2.73,103,2.29,0.44
WI-093,Pierce County,Wisconsin,1.92,91,1.71,0.21
WI-095,Polk County,Wisconsin,0.93,77,0.94,-0.01
WI-097,Portage County,Wisconsin,2.45,107,2.21,0.24
WI-099,Price County,Wisconsin,-2.25,21,-2.18,-0.07
WI-101,Racine County,Wisconsin,1.05,83,1.12,-0.07
WI-103,Richland County,Wisconsin,2.5,99,2.13,0.37
WI-105,Rock County,Wisconsin,2.57,108,2.5,0.07
WI-107,Rusk County,Wisconsin,-1.65,28,-1.53,-0.12
WI-109,St. Croix County,Wisconsin,1.62,86,1.34,0.28
WI-111,Sauk County,Wisconsin,2.28,102,2.13,0.15
WI-113,Sawyer County,Wisconsin,-1.83,29,-1.62,-0.21
WI-115,Shawano County,Wisconsin,1.33,81,1.1,0.23
WI-117,Sheboygan County,Wisconsin,1.16,77,0.83,0.33
WI-119,Taylor County,Wisconsin,0.7,73,0.62,0.08
WI-121,Trempealeau County,Wisconsin,2.74,113,2.65,0.09
WI-123,Vernon County,Wisconsin,1.54,82,1.29,0.25
WI-125,Vilas County,Wisconsin,-1.36,39,-1.26,-0.1
WI-127,Walworth County,Wisconsin,1.88,99,1.85,0.03
WI-129,Washburn County,Wisconsin,0,72,0.23,-0.23
WI-131,Washington County,Wisconsin,3.32,115,2.95,0.37
WI-133,Waukesha County,Wisconsin,3.31,114,3,0.31
WI-135,Waupaca County,Wisconsin,2.93,112,2.52,0.41
WI-137,Waushara County,Wisconsin,2.65,109,2.16,0.49
WI-139,Winnebago County,Wisconsin,2.83,110,2.58,0.25
WI-141,Wood County,Wisconsin,2.07,99,1.95,0.12
WY-001,Albany County,Wyoming,-4.8,14,-5.3,0.5
WY-003,Big Horn County,Wyoming,-3.8,24,-3.89,0.09
WY-005,Campbell County,Wyoming,-3.03,22,-4.1,1.07
WY-007,Carbon County,Wyoming,-4.13,18,-4.47,0.34
WY-009,Converse County,Wyoming,-3.53,23,-4.42,0.89
WY-011,Crook County,Wyoming,-2.22,37,-3.19,0.97
WY-013,Fremont County,Wyoming,-3.54,25,-3.84,0.3
WY-015,Goshen County,Wyoming,-6.01,2,-6.79,0.78
WY-017,Hot Springs County,Wyoming,-1.84,41,-2.04,0.2
WY-019,Johnson County,Wyoming,-3.49,28,-4.11,0.62
WY-021,Laramie County,Wyoming,-4.87,10,-5.51,0.64
WY-023,Lincoln County,Wyoming,-3.78,11,-3.76,-0.02
WY-025,Natrona County,Wyoming,-4.14,16,-4.89,0.75
WY-027,Niobrara County,Wyoming,-5.56,5,-6.24,0.68
WY-029,Park County,Wyoming,-3.13,18,-3.07,-0.06
WY-031,Platte County,Wyoming,-6.23,2,-6.91,0.68
WY-033,Sheridan County,Wyoming,-2.56,33,-2.64,0.08
WY-035,Sublette County,Wyoming,-4.25,13,-4.02,-0.23
WY-037,Sweetwater County,Wyoming,-4.85,12,-4.92,0.07
WY-039,Teton County,Wyoming,-2.85,15,-2.86,0.01
WY-041,Uinta County,Wyoming,-3.72,17,-4.48,0.76
WY-043,Washakie County,Wyoming,-2.44,34,-3.02,0.58
WY-045,Weston County,Wyoming,-2.5,23,-4.07,1.57
